DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/11/2016,11:56,MANHATTAN,10003,40.735313,-73.9941184,"(40.735313, -73.994118)",EAST 13 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3406012,BICYCLE,,,,
04/11/2016,21:00,MANHATTAN,10014,40.7322225,-74.0035541,"(40.732223, -74.003554)",BLEECKER STREET,7 AVENUE SOUTH,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406013,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/11/2016,8:50,MANHATTAN,10012,40.7272875,-74.0006314,"(40.727288, -74.000631)",WEST HOUSTON STREET,THOMPSON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406014,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,23:45,MANHATTAN,10014,40.7402618,-74.005864,"(40.740262, -74.005864)",WEST 13 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3406015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/12/2016,12:57,MANHATTAN,10011,40.730669,-73.9988418,"(40.730669, -73.998842)",SULLIVAN STREET,WASHINGTON SQUARE SOUTH,,0,0,0,0,0,0,0,0,Unspecified,,,,,3406016,OTHER,,,,
04/14/2016,1:00,MANHATTAN,10014,40.7318928,-74.0090854,"(40.731893, -74.009085)",,,125 BARROW STREET,0,0,0,0,0,0,0,0,,,,,,3406018,PASSENGER VEHICLE,OTHER,,,
04/13/2016,15:00,MANHATTAN,10014,40.7320217,-74.0103916,"(40.732022, -74.010392)",WEST STREET,BARROW STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3406019,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2016,10:20,MANHATTAN,10014,40.7296285,-74.0083996,"(40.729629, -74.0084)",CLARKSON STREET,GREENWICH STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3406021,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,7:51,MANHATTAN,10014,40.7375527,-74.005687,"(40.737553, -74.005687)",HUDSON STREET,WEST 12 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3406023,OTHER,OTHER,,,
04/13/2016,2:00,MANHATTAN,10011,40.7397514,-74.0025224,"(40.739751, -74.002522)",WEST 14 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406024,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,11:05,MANHATTAN,10014,40.7298259,-74.0106005,"(40.729826, -74.0106)",WEST STREET,CLARKSON STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3406025,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,14:15,MANHATTAN,10014,40.7375662,-74.0099197,"(40.737566, -74.00992)",WEST STREET,WEST 12 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3406026,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,15:00,MANHATTAN,10003,40.735313,-73.9941184,"(40.735313, -73.994118)",5 AVENUE,WEST 13 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3406027,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,3:50,MANHATTAN,10014,40.7387549,-74.0054958,"(40.738755, -74.005496)",HORATIO STREET,HUDSON STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3406028,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,15:31,MANHATTAN,10003,40.7345334,-73.9922674,"(40.734533, -73.992267)",UNIVERSITY PLACE,EAST 13 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3406029,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,16:20,MANHATTAN,10011,40.736669,-73.9973406,"(40.736669, -73.997341)",WEST 13 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,,,,,,3406030,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,14:30,MANHATTAN,10014,40.7303232,-74.0024679,"(40.730323, -74.002468)",BLEECKER STREET,CARMINE STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3406031,PASSENGER VEHICLE,,,,
04/16/2016,15:05,MANHATTAN,10011,40.738552,-73.9996824,"(40.738552, -73.999682)",7 AVENUE,WEST 14 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3406032,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2016,19:38,MANHATTAN,10012,40.7291676,-74.0011907,"(40.729168, -74.001191)",MAC DOUGAL STREET,BLEECKER STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Outside Car Distraction,,,,3406033,OTHER,PASSENGER VEHICLE,,,
04/16/2016,17:55,MANHATTAN,10014,40.7311545,-74.0089265,"(40.731155, -74.008926)",WASHINGTON STREET,MORTON STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3406034,PASSENGER VEHICLE,,,,
04/17/2016,3:23,MANHATTAN,10014,40.7323186,-74.0016634,"(40.732319, -74.001663)",WEST 4 STREET,JONES STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3406036,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/17/2016,20:25,MANHATTAN,10014,40.7402399,-74.0037061,"(40.74024, -74.003706)",,,328 WEST 14 STREET,0,0,0,0,0,0,0,0,,,,,,3406038,PASSENGER VEHICLE,,,,
04/16/2016,23:30,MANHATTAN,10012,40.7287944,-74.0004366,"(40.728794, -74.000437)",BLEECKER STREET,SULLIVAN STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3406039,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/17/2016,6:30,MANHATTAN,10003,40.7299772,-73.9940647,"(40.729977, -73.994065)",WAVERLY PLACE,MERCER STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,3406040,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
04/17/2016,1:00,,,,,,AVENUE OF THE AMERICAS,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3406041,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/17/2016,20:00,MANHATTAN,10012,40.7281932,-73.9955911,"(40.728193, -73.995591)",MERCER STREET,WEST 3 STREET,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3406042,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,5:00,MANHATTAN,10014,40.7298259,-74.0106005,"(40.729826, -74.0106)",WEST STREET,CLARKSON STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3406043,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,10:00,MANHATTAN,10014,40.7338443,-74.0102151,"(40.733844, -74.010215)",CHARLES STREET,WEST STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3406044,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,10:00,MANHATTAN,10014,40.7350028,-74.0069822,"(40.735003, -74.006982)",PERRY STREET,GREENWICH STREET,,0,0,0,0,0,0,0,0,Obstruction/Debris,Obstruction/Debris,,,,3406045,PASSENGER VEHICLE,,,,
04/16/2016,19:50,MANHATTAN,10003,40.7328483,-73.9959155,"(40.732848, -73.995915)",5 AVENUE,EAST 9 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3406046,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/14/2016,21:15,MANHATTAN,10014,40.7336333,-74.0027856,"(40.733633, -74.002786)",CHRISTOPHER STREET,7 AVENUE SOUTH,,1,0,0,0,1,0,0,0,Illness,Illness,,,,3406047,PASSENGER VEHICLE,BICYCLE,,,
04/19/2016,8:50,MANHATTAN,10003,40.7348766,-73.9944215,"(40.734877, -73.994421)",,,55 5 AVENUE,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3406048,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/19/2016,10:10,MANHATTAN,10003,40.7322527,-73.9963521,"(40.732253, -73.996352)",5 AVENUE,EAST 8 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406049,PASSENGER VEHICLE,BICYCLE,,,
04/17/2016,13:56,MANHATTAN,10011,40.73539,-73.9982752,"(40.73539, -73.998275)",WEST 11 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3406050,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/19/2016,11:30,MANHATTAN,10014,40.7394054,-74.0064485,"(40.739405, -74.006448)",GANSEVOORT STREET,GREENWICH STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3406051,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/19/2016,15:18,MANHATTAN,10003,40.7324473,-73.991279,"(40.732447, -73.991279)",BROADWAY,EAST 11 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406052,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/19/2016,8:27,MANHATTAN,10014,40.7338473,-74.0062856,"(40.733847, -74.006286)",,,519 HUDSON STREET,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3406053,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,7:30,MANHATTAN,10011,40.7341384,-73.9991845,"(40.734138, -73.999184)",AVENUE OF THE AMERICAS,WEST 9 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3406054,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,12:20,MANHATTAN,10014,40.7294941,-74.0069744,"(40.729494, -74.006974)",CLARKSON STREET,HUDSON STREET,,0,0,0,0,0,0,0,0,Animals Action,Animals Action,,,,3406056,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,10:08,MANHATTAN,10011,40.732928,-74.0000649,"(40.732928, -74.000065)",AVENUE OF THE AMERICAS,WAVERLY PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3406057,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,16:00,,,,,,AVENUE OF THE AMERICAS,BLEECKER STREET,,1,0,0,0,0,0,1,0,Turning Improperly,Turning Improperly,Turning Improperly,,,3406058,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/18/2016,23:40,MANHATTAN,10014,40.7396305,-74.0063331,"(40.739631, -74.006333)",9 AVENUE,LITTLE WEST 12 STREET,,0,0,0,0,0,0,0,0,Failure to Keep Right,Failure to Keep Right,,,,3406055,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2016,19:30,MANHATTAN,10012,40.725432,-73.996771,"(40.725432, -73.996771)",WEST HOUSTON STREET,BROADWAY,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3406059,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,15:25,MANHATTAN,10011,40.7341384,-73.9991845,"(40.734138, -73.999184)",WEST 9 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3406061,PASSENGER VEHICLE,BICYCLE,,,
04/20/2016,17:40,MANHATTAN,10011,40.730669,-73.9988418,"(40.730669, -73.998842)",WASHINGTON SQUARE SOUTH,SULLIVAN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3406062,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/21/2016,21:15,MANHATTAN,10014,40.7335892,-74.0073428,"(40.733589, -74.007343)",GREENWICH STREET,WEST 10 STREET,,1,0,1,0,0,0,0,0,Other Electronic Device,,,,,3406063,PASSENGER VEHICLE,,,,
04/22/2016,10:20,MANHATTAN,10011,40.7369709,-73.9971349,"(40.736971, -73.997135)",,,515 AVENUE OF THE AMERICAS,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3406064,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
04/22/2016,17:06,MANHATTAN,10011,40.7397514,-74.0025224,"(40.739751, -74.002522)",WEST 14 STREET,8 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3406065,PASSENGER VEHICLE,,,,
04/21/2016,14:00,,,,,,11 AVENUE,WEST 13 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3406066,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,21:40,MANHATTAN,10014,40.729335,-74.0052244,"(40.729335, -74.005224)",VARICK STREET,CLARKSON STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3406067,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/22/2016,21:51,MANHATTAN,10014,40.7302269,-74.0068554,"(40.730227, -74.006855)",HUDSON STREET,LEROY STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3406068,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,0:55,MANHATTAN,10014,40.740023,-74.0052902,"(40.740023, -74.00529)",WEST 13 STREET,HUDSON STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3406069,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,10:10,MANHATTAN,10014,40.732384,-74.0103519,"(40.732384, -74.010352)",WEST STREET,CHRISTOPHER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406070,PASSENGER VEHICLE,,,,
04/22/2016,23:40,,,,,,WEST 14 STREET,9 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406071,PASSENGER VEHICLE,BICYCLE,,,
04/22/2016,11:25,MANHATTAN,10011,40.736562,-74.0010934,"(40.736562, -74.001093)",WEST 11 STREET,7 AVENUE SOUTH,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3406072,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,19:30,MANHATTAN,10012,40.7272875,-74.0006314,"(40.727288, -74.000631)",THOMPSON STREET,WEST HOUSTON STREET,,1,0,0,0,0,0,1,0,Physical Disability,Physical Disability,,,,3406073,PASSENGER VEHICLE,BICYCLE,,,
04/23/2016,19:19,MANHATTAN,10014,40.7323735,-74.0034711,"(40.732374, -74.003471)",7 AVENUE SOUTH,BARROW STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406074,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/24/2016,13:38,MANHATTAN,10014,40.7369678,-74.0099521,"(40.736968, -74.009952)",WEST STREET,BETHUNE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406075,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/24/2016,16:30,MANHATTAN,10014,40.7406104,-74.0056223,"(40.74061, -74.005622)",,,37 9 AVENUE,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3406076,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2016,21:00,MANHATTAN,10014,40.7343387,-74.0023923,"(40.734339, -74.002392)",7 AVENUE SOUTH,WEST 10 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3406077,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/17/2016,21:38,MANHATTAN,10011,40.7341384,-73.9991845,"(40.734138, -73.999184)",WEST 9 STREET,AVENUE OF THE AMERICAS,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3406078,PASSENGER VEHICLE,,,,
04/25/2016,0:03,MANHATTAN,10012,40.7291676,-74.0011907,"(40.729168, -74.001191)",BLEECKER STREET,MAC DOUGAL STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3406079,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/25/2016,16:30,MANHATTAN,10014,40.7325268,-74.0094283,"(40.732527, -74.009428)",,,179 CHRISTOPHER STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406080,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/25/2016,16:45,MANHATTAN,10014,40.7285253,-74.0044198,"(40.728525, -74.00442)",,,214 WEST HOUSTON STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3406081,PASSENGER VEHICLE,,,,
04/25/2016,23:00,MANHATTAN,10012,40.7269306,-73.9966591,"(40.726931, -73.996659)",BLEECKER STREET,MERCER STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406082,PASSENGER VEHICLE,BICYCLE,,,
04/24/2016,22:20,MANHATTAN,10014,40.7286048,-74.0053146,"(40.728605, -74.005315)",VARICK STREET,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3406083,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/26/2016,8:57,MANHATTAN,10014,40.7331556,-74.0063794,"(40.733156, -74.006379)",,,502 HUDSON STREET,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3406084,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/25/2016,9:50,MANHATTAN,10003,40.735313,-73.9941184,"(40.735313, -73.994118)",5 AVENUE,WEST 13 STREET,,0,0,0,0,0,0,0,0,Prescription Medication,Prescription Medication,,,,3406085,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/26/2016,16:30,MANHATTAN,10014,40.7359608,-74.0051275,"(40.735961, -74.005127)",BLEECKER STREET,WEST 11 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3406086,PASSENGER VEHICLE,MOTORCYCLE,,,
04/25/2016,7:02,MANHATTAN,10003,40.735313,-73.9941184,"(40.735313, -73.994118)",WEST 13 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,,,,,,3406087,OTHER,PASSENGER VEHICLE,,,
03/13/2016,0:20,,,40.7166435,-73.9756004,"(40.716644, -73.9756)",DELANCEY STREET,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3406088,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/14/2016,16:31,MANHATTAN,10002,40.7177239,-73.9857652,"(40.717724, -73.985765)",DELANCEY STREET,CLINTON STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3406089,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/14/2016,10:00,MANHATTAN,10002,40.721473,-73.9838235,"(40.721473, -73.983823)",EAST HOUSTON STREET,CLINTON STREET,,0,0,0,0,0,0,0,0,,,,,,3406090,PASSENGER VEHICLE,,,,
03/13/2016,12:10,MANHATTAN,10002,40.7177239,-73.9857652,"(40.717724, -73.985765)",DELANCEY STREET,CLINTON STREET,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3406091,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/14/2016,8:54,MANHATTAN,10002,40.7150813,-73.9924897,"(40.715081, -73.99249)",CANAL STREET,ALLEN STREET,,1,0,0,0,0,0,1,0,,,,,,3406092,PASSENGER VEHICLE,,,,
03/15/2016,18:25,MANHATTAN,10002,40.7214625,-73.9885242,"(40.721463, -73.988524)",ORCHARD STREET,STANTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406093,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
03/15/2016,11:40,MANHATTAN,10002,40.7185558,-73.9882,"(40.718556, -73.9882)",ESSEX STREET,DELANCEY STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3406094,PASSENGER VEHICLE,,,,
03/14/2016,23:00,MANHATTAN,10002,40.7219729,-73.9874093,"(40.721973, -73.987409)",,,179 LUDLOW STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3406095,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2016,8:40,MANHATTAN,10002,40.7135493,-73.9720263,"(40.713549, -73.972026)",,,1 WILLIAMSBURG BRIDGE,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3406096,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2016,16:32,,,,,,CLINTON STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406097,PASSENGER VEHICLE,PICK-UP TRUCK,,,
03/16/2016,16:03,MANHATTAN,10002,40.7197332,-73.9871825,"(40.719733, -73.987182)",,,122 RIVINGTON STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3406098,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
03/16/2016,18:00,MANHATTAN,10002,40.7136371,-73.987061,"(40.713637, -73.987061)",HENRY STREET,CLINTON STREET,,0,0,0,0,0,0,0,0,,,,,,3406099,PASSENGER VEHICLE,,,,
03/16/2016,21:00,MANHATTAN,10002,40.7159536,-73.9867215,"(40.715954, -73.986721)",GRAND STREET,CLINTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3406100,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/16/2016,16:30,MANHATTAN,10002,40.7207923,-73.9841952,"(40.720792, -73.984195)",,,17 CLINTON STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3406101,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/17/2016,20:10,MANHATTAN,10002,40.7203071,-73.9891124,"(40.720307, -73.989112)",ORCHARD STREET,RIVINGTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406102,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/17/2016,12:30,MANHATTAN,10002,40.7127151,-73.9892363,"(40.712715, -73.989236)",,,217 MADISON STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,,,,3406103,OTHER,PASSENGER VEHICLE,,,
03/17/2016,20:00,,,,,,CLINTON STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3406104,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/17/2016,22:16,MANHATTAN,10002,40.7190824,-73.9850722,"(40.719082, -73.985072)",CLINTON STREET,RIVINGTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406105,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/17/2016,21:30,MANHATTAN,10002,40.719309,-73.9772223,"(40.719309, -73.977222)",BARUCH DRIVE,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3406106,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/18/2016,14:02,MANHATTAN,10002,40.7176501,-73.9886691,"(40.71765, -73.988669)",ESSEX STREET,BROOME STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3406107,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/18/2016,14:55,MANHATTAN,10002,40.7219922,-73.9873769,"(40.721992, -73.987377)",,,188 LUDLOW STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406108,PASSENGER VEHICLE,OTHER,,,
03/19/2016,3:30,,,,,,,WILLIAMSBURG BRIDGE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3406109,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/18/2016,17:30,MANHATTAN,10002,40.7174916,-73.9754444,"(40.717492, -73.975444)",,,577 FDR DRIVE,0,0,0,0,0,0,0,0,Unspecified,,,,,3406110,PASSENGER VEHICLE,,,,
03/19/2016,12:35,,,40.7195512,-73.9748892,"(40.719551, -73.974889)",EAST HOUSTON STREET,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3406111,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/19/2016,14:30,MANHATTAN,10002,40.7169722,-73.9899499,"(40.716972, -73.98995)",LUDLOW STREET,GRAND STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Lost Consciousness,,,,3406112,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/19/2016,15:40,MANHATTAN,10002,40.7159536,-73.9867215,"(40.715954, -73.986721)",GRAND STREET,CLINTON STREET,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,Fatigued/Drowsy,,,3406114,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
03/19/2016,19:53,MANHATTAN,10002,40.7185558,-73.9882,"(40.718556, -73.9882)",DELANCEY STREET,ESSEX STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406115,OTHER,PASSENGER VEHICLE,,,
03/20/2016,8:50,MANHATTAN,10002,40.7180039,-73.986584,"(40.718004, -73.986584)",SUFFOLK STREET,DELANCEY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3406116,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/20/2016,12:20,MANHATTAN,10002,40.711636,-73.9857196,"(40.711636, -73.98572)",,,350 CHERRY STREET,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3406117,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/18/2016,11:19,MANHATTAN,10002,40.7203071,-73.9891124,"(40.720307, -73.989112)",RIVINGTON STREET,ORCHARD STREET,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3406118,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
